_id,Codigo_Accidente,Longitud,Latitud,Direccion,AA_Acc,MM_Acc,DD_Mes_Acc,Dia_Semana_Acc,Hora_Acc,Min_Acc,Localidad,Clase_Acc,Elemento_Choque,Tipo_Objeto_Fijo,Gravedad_Indicador_Tradicional,Con_Bicicleta,Con_Carga,Con_Embriaguez,Con_Huecos,Con_Menores,Con_Moto,Con_Peaton,Con_Persona_Mayor,Con_Rutas,Con_Tpi,Con_Tpp,Con_Velocidad,Con_Sitp,Con_Troncal,Con_Alimentador,Con_Zonal,Con_Provisional,Con_Articulado,Con_Biarticulado,Con_Padron_Dual,Con_Servicio_Especial,Con_Taxi
164757,10501472,-74.057786898,4.68180393400002,KR 45-CL 94 02,2019,Octubre,30,miércoles,7,55,Chapinero,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164758,10501473,-74.088892069,4.695582038,AV AVENIDA BOYACA-CL 80 02,2019,Octubre,31,jueves,15,10,Engativá,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
164759,10501474,-74.066255102,4.67271087400002,CL 80-KR 29 2,2019,Octubre,21,lunes,15,10,Barrios Unidos,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164760,10501475,-74.103737796,4.69954813200002,KR 86-CL 75 02,2019,Octubre,31,jueves,4,7,Engativá,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
164761,10501476,-74.164772769,4.69082110099998,CL 17-KR 129 02,2019,Octubre,31,jueves,15,20,Fontibón,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
164762,10501477,-74.139547165,4.68527729800002,CL 23HBIS-KR 106 02,2019,Octubre,31,jueves,2,23,Fontibón,Choque,Objeto Fijo,Tren,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164763,10501478,-74.113586726,4.71155608599997,CL 80-KR 102 02,2019,Octubre,31,jueves,18,15,Engativá,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164764,10501479,-74.082305878,4.652812337,CL 63-KR 45 02,2019,Octubre,31,jueves,12,36,Teusaquillo,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164765,10501480,-74.05851149,4.65019788799998,KR 7-CL 66 42,2019,Octubre,31,jueves,11,50,Chapinero,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
164766,10501481,-74.169394678,4.69480585899998,CL 17-KR 137 2,2019,Octubre,25,viernes,11,30,Fontibón,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164767,10501482,-74.044926681,4.68349893499999,CL 100-KR 11B 02,2019,Octubre,31,jueves,13,20,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164768,10501483,-74.120284202,4.691832546,CL 63-KR 96 02,2019,Octubre,28,lunes,13,25,Engativá,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164769,10501484,-74.057713885,4.62304155200002,AV AVENIDA CIRCUNVALAR-KR 38 12,2019,Octubre,30,miércoles,16,50,Santa Fe,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164788,10501869,-74.077074088,4.65181510299999,CL 63-KR 30 2,2019,Octubre,31,jueves,14,30,Barrios Unidos,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
164838,10502637,-74.057943235,4.645178665,CL 61-KR 3F 66,2019,Octubre,28,lunes,15,30,Chapinero,Choque,Objeto Fijo,Vehiculo,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164965,10498705,-74.023618839,4.728111635,KR 6-CL 153A 02,2019,Octubre,2,miércoles,6,45,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164966,10498706,-74.032456975,4.72394983800001,CL 146-KR 9 2,2019,Octubre,2,miércoles,13,50,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1
164967,10498707,-74.035484763,4.74094182800002,KR 14B-CL 163 02,2019,Octubre,2,miércoles,13,40,Usaquén,Incendio,N/A,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164968,10498708,-74.188688453,4.61800563999998,AV AVENIDA CIUDAD DE CALI-CL 62 S 2,2019,Octubre,2,miércoles,13,44,Bosa,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164969,10498709,-74.049067138,4.73749004199999,KR 45-CL 152 2,2019,Octubre,2,miércoles,21,51,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
164971,10498711,-74.058230688,4.70766729000002,CL 127-KR 50 02,2019,Octubre,2,miércoles,8,55,Suba,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
164972,10498712,-74.0657,4.62580000000003,KR 7-DG 39 2,2019,Octubre,2,miércoles,11,50,Chapinero,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
164973,10498713,-74.0657,4.62580000000003,KR 7-CL 39 02,2019,Octubre,2,miércoles,15,40,Chapinero,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164974,10498714,-74.100570031,4.63583918500001,KR 50-CL 22 2,2019,Octubre,2,miércoles,13,40,Teusaquillo,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
164975,10498715,-74.072931774,4.62801326300001,KR 19-CL 39 02,2019,Octubre,2,miércoles,15,30,Teusaquillo,Volcamiento,N/A,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164976,10498716,-74.041910556,4.77722734399998,KR 45-CL 199 2,2019,Octubre,2,miércoles,17,15,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164977,10498717,-74.145259784,4.59497236200002,AV AVENIDA BOYACA-CL 45A S 02,2019,Octubre,2,miércoles,14,0,Tunjuelito,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
164978,10498718,-74.054900821,4.66012577800001,CL 76-KR 9 26,2019,Octubre,2,miércoles,7,25,Chapinero,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164979,10498719,-74.095839158,4.56344798399999,KR 3-CL 31C S 2,2019,Octubre,2,miércoles,18,45,San Cristóbal,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
164980,10498720,-74.126512975,4.711893105,KR 110G-CL 72 02,2019,Octubre,2,miércoles,14,10,Engativá,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164981,10498721,-74.09235966,4.70375470099998,TR 76-DG 82G 2,2019,Octubre,2,miércoles,21,0,Engativá,Choque,Vehículo,N/A,Solo Daños,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164982,10498722,-74.096342615,4.63857198199997,KR 50-CL 24BIS 50,2019,Octubre,2,miércoles,10,32,Teusaquillo,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
164983,10498723,-74.145469252,4.56258076099999,CL 64-KR 20 S 02,2019,Octubre,2,miércoles,23,30,Ciudad Bolívar,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
164984,10498724,-74.127121362,4.64991956799997,CL 13-KR 72 2,2019,Octubre,2,miércoles,18,30,Fontibón,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164985,10498725,-74.17907745,4.59676062300002,CL 57R-KR 76 S 61,2019,Octubre,2,miércoles,17,0,Ciudad Bolívar,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
164986,10498726,-74.117781464,4.68768300400001,CL 63-KR 90 02,2019,Octubre,2,miércoles,8,30,Engativá,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164987,10498727,-74.07865941,4.644112162,KR 30-CL 53B 2,2019,Octubre,2,miércoles,22,30,Barrios Unidos,Choque,Objeto Fijo,Tren,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
164988,10498728,-74.11566506,4.67251712500001,CL 26-KR 75 02,2019,Octubre,2,miércoles,9,52,Fontibón,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164989,10498729,-74.039834873,4.66825093699998,KR 3-CL 91 E 2,2019,Octubre,2,miércoles,23,20,Chapinero,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
164990,10499099,-74.143,4.63499999999999,KR 77-CL 7A 10,2019,Octubre,6,domingo,14,50,Kennedy,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
164991,10499100,-74.135417904,4.69303745799999,AC 26-KR 106 2,2019,Octubre,5,sábado,16,30,Fontibón,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
164992,10499101,-74.071214812,4.72620098800002,AV AVENIDA BOYACA-CL 134 02,2019,Octubre,5,sábado,11,45,Suba,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164993,10499102,-74.103298541,4.653672675,KR 68-CL 26 2,2019,Octubre,6,domingo,9,22,Teusaquillo,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
164994,10499103,-74.156474855,4.61879006100003,CL 41-TR 78B S 2,2019,Octubre,5,sábado,17,20,Kennedy,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
164995,10499104,-74.12511267,4.71524926199999,CL 75-KR 112A 02,2019,Octubre,5,sábado,9,54,Engativá,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164996,10499105,-74.177385531,4.59710610799999,AV AVENIDA DEL SUR-CL 59 2,2019,Octubre,6,domingo,1,10,Bosa,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164997,10499106,-74.118990181,4.52850624299998,KR 14-CL 67D S 2,2019,Octubre,6,domingo,9,40,Usme,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
164998,10499107,-74.091914441,4.68441749499999,CL 72-KR 70 2,2019,Octubre,5,sábado,18,19,Engativá,Choque,Vehículo,N/A,Solo Daños,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
164999,10499108,-74.04415481,4.73656212700001,CL 153-KR 19 39,2019,Octubre,5,sábado,19,20,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165000,10499109,-74.081287218,4.589545574,CL 2-KR 7 80,2019,Octubre,6,domingo,17,30,Santa Fe,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
165001,10499110,-74.043504801,4.68255125399997,CL 100-KR 11 02,2019,Octubre,5,sábado,9,55,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165002,10499111,-74.093886185,4.56670325200002,CL 28-KR 3 S 02,2019,Octubre,5,sábado,12,14,San Cristóbal,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165003,10499112,-74.091319442,4.55924687700002,KR 3A-CL 31C ES 2,2019,Octubre,6,domingo,9,30,San Cristóbal,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
165004,10499113,-74.090759847,4.57705248500002,CL 17-KR 8 S 2,2019,Octubre,5,sábado,6,30,San Cristóbal,Choque,Objeto Fijo,Muro,Solo Daños,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
165005,10499114,-74.099788471,4.62636569900002,AV AVENIDA DE LAS AMERICAS-KR 43 02,2019,Octubre,5,sábado,15,30,Puente Aranda,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165006,10499115,N/A,N/A,KR 67-CL 66A S 2,2019,Octubre,6,domingo,21,20,Tunjuelito,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
165007,10499116,-74.1555,4.5652,TR 22-CL 69D S 2,2019,Octubre,5,sábado,14,1,Ciudad Bolívar,Volcamiento,N/A,N/A,Solo Daños,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165008,10499117,-74.093441898,4.590031786,CL 4-KR 15 S 02,2019,Octubre,5,sábado,11,0,Antonio Nariño,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
165009,10499118,-74.112380473,4.50480939599998,CL 91-KR 8C S 2,2019,Octubre,6,domingo,23,24,Usme,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
165010,10499119,-74.120141622,4.48436102599999,KR 14-CL 118 S 84,2019,Octubre,6,domingo,2,6,Usme,Choque,Objeto Fijo,Tren,Solo Daños,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
165011,10499120,-74.081466922,4.70170958300002,AV AVENIDA BOYACA-KR 116 2,2019,Octubre,5,sábado,9,55,Suba,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
165012,10499121,-74.044085215,4.76342028800002,KR 45-CL 187 02,2019,Octubre,5,sábado,8,0,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
165013,10499493,-74.16399837,4.59604350400002,AV AVENIDA DEL SUR-CL 71 S 75,2019,Octubre,10,jueves,8,30,Bosa,Atropello,N/A,N/A,Con Heridos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165014,10499494,-74.095052913,4.71568434199997,KR 91-CL 99 2,2019,Octubre,8,martes,19,10,Suba,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165015,10499495,-74.101569434,4.56812485500001,KR 10-CL 32 S 2,2019,Octubre,10,jueves,8,50,San Cristóbal,Caida de ocupante,N/A,N/A,Con Heridos,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
165016,10499496,-74.036716709,4.80795408799997,AV AVENIDA PASEO DE LOS LIBERTADORES-CL 233 02,2019,Octubre,10,jueves,9,30,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165017,10499497,-74.054870818,4.67830639499999,CL 93-KR 19 2,2019,Octubre,10,jueves,9,0,Chapinero,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165018,10499498,-74.136707712,4.63665533900001,AV AVENIDA BOYACA-KR 8 S 02,2019,Octubre,10,jueves,5,0,Kennedy,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
165019,10499499,-74.134888861,4.658020631,CL 13-KR 82 2,2019,Octubre,10,jueves,20,32,Fontibón,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165020,10499500,-74.161085503,4.58858405299998,AV AVENIDA CIUDAD DE VILLAVICENCIO-TR 63 2,2019,Octubre,10,jueves,5,20,Ciudad Bolívar,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165021,10499501,-74.030876624,4.73068600099998,CL 153-KR 8A 2,2019,Octubre,10,jueves,18,52,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165022,10499502,-74.037763905,4.801566337,KR 45-CL 224 02,2019,Octubre,10,jueves,6,46,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165023,10499503,-74.090288319,4.55715037800002,KR 5-CL 36B ES 2,2019,Octubre,10,jueves,18,41,San Cristóbal,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165024,10499504,-74.029064976,4.69636500199999,CL 120A-KR 5 2,2019,Octubre,10,jueves,14,12,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165025,10499505,-74.129051653,4.651907757,CL 13-KR 75 2,2019,Octubre,10,jueves,8,20,Fontibón,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165026,10499506,-74.104752743,4.70292332100001,CL 76A-KR 89A 2,2019,Octubre,10,jueves,18,5,Engativá,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165027,10499507,-74.127402862,4.66952648199998,AV AVENIDA CIUDAD DE CALI-CL 23ABIS 02,2019,Octubre,10,jueves,18,37,Fontibón,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165028,10499508,-74.054238636,4.653307611,CL 71-KR 5 2,2019,Octubre,11,viernes,2,50,Chapinero,Choque,Objeto Fijo,Vehiculo,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165029,10499509,-74.078837272,4.62500143900002,CL 36-KR 29 2,2019,Octubre,9,miércoles,19,0,Teusaquillo,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165030,10499510,-74.123859262,4.647679412,KR 69F-CL 17A 02,2019,Octubre,10,jueves,6,35,Fontibón,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
165031,10499511,-74.0370994,4.80969009900002,AK 45-CL 235 2,2019,Octubre,10,jueves,11,0,Usaquén,Choque,Objeto Fijo,Semoviente,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165032,10499512,-74.199764182,4.60001721700002,CL 74-KR 77G S 22,2019,Octubre,10,jueves,14,30,Bosa,Choque,Objeto Fijo,Tren,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165033,10499513,-74.106810725,4.657856391,AC 26-KR 69 02,2019,Octubre,10,jueves,15,20,Fontibón,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165034,10499514,-74.057851412,4.64749105599998,CL 64-KR 4 58,2019,Octubre,10,jueves,13,30,Chapinero,Choque,Objeto Fijo,Semaforo,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165035,10499882,-74.1638,4.59370000000001,KR 71-CL 58A S 2,2019,Octubre,13,domingo,17,10,Ciudad Bolívar,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165036,10499883,-74.05017052,4.75226532699998,AC 170-KR 50 02,2019,Octubre,15,martes,5,40,Suba,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165037,10499884,-74.124151958,4.65156089999999,AV AVENIDA BOYACA-CL 19 2,2019,Octubre,14,lunes,14,40,Fontibón,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
165038,10499885,-74.17478021,4.57639581400002,CL 75D-KR 75B S 2,2019,Octubre,14,lunes,5,46,Ciudad Bolívar,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
165039,10499886,-74.165396048,4.640939172,KR 89-CL 34A S 02,2019,Octubre,14,lunes,18,24,Kennedy,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165040,10499887,-74.112102787,4.65541888899998,CL 24-KR 69A 02,2019,Octubre,15,martes,7,20,Fontibón,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
165041,10499888,-74.186160277,4.611377812,CL 63-KR 81A S 02,2019,Octubre,14,lunes,15,45,Bosa,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
165042,10499889,-74.164566125,4.59603005399998,AV AVENIDA DEL SUR-KR 72 2,2019,Octubre,14,lunes,20,45,Bosa,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165043,10499890,-74.14349927,4.652521933,AV AVENIDA CIUDAD DE CALI-CL 11B 02,2019,Octubre,15,martes,8,30,Kennedy,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
165044,10499891,-74.081423332,4.68211103599998,KR 68-CL 78 02,2019,Octubre,14,lunes,15,0,Barrios Unidos,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
165045,10499892,-74.094736831,4.749541921,KR 104-CL 149 2,2019,Octubre,14,lunes,13,0,Suba,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
165046,10499893,-74.153287128,4.64325819300001,AK 86-CL 6D 02,2019,Octubre,15,martes,5,50,Kennedy,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
165047,10499894,-74.159586455,4.68698651300002,AC 17-KR 123 02,2019,Octubre,14,lunes,9,45,Fontibón,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165048,10499895,-74.081934055,4.70610636700002,AV AVENIDA BOYACA-CL 119 2,2019,Octubre,14,lunes,14,30,Suba,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
165049,10499896,-74.142911745,4.65309969600003,AV AVENIDA CIUDAD DE CALI-CL 12 02,2019,Octubre,15,martes,11,0,Kennedy,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165050,10499897,-74.166251049,4.617048049,KR 79-CL 45 S 84,2019,Octubre,14,lunes,21,16,Kennedy,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165051,10499898,-74.081104172,4.60212368600003,AV AVENIDA CARACAS-CL 11 02,2019,Octubre,15,martes,0,50,Los Mártires,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165052,10499899,-74.099288659,4.65909721899999,AK 68-CL 49A 15,2019,Octubre,14,lunes,17,56,Teusaquillo,Volcamiento,N/A,N/A,Con Heridos,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165053,10499900,-74.112823314,4.65189788499998,CL 22C-KR 68F 02,2019,Octubre,15,martes,11,5,Fontibón,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
165054,10499901,N/A,N/A,KR 71B-CL 57R S 2,2019,Octubre,13,domingo,21,30,Bosa,Choque,Vehículo,N/A,Solo Daños,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165055,10499902,-74.045551555,4.73714815699998,CL 153-KR 20 02,2019,Octubre,10,jueves,6,50,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165056,10499903,-74.183512534,4.619378681,AV AVENIDA CIUDAD DE CALI-CL 57B S 27,2019,Octubre,11,viernes,14,55,Bosa,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165057,10499904,-74.162857175,4.61581460100001,AV AVENIDA CIUDAD DE VILLAVICENCIO-TR 78H 02,2019,Octubre,15,martes,9,10,Kennedy,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
